chembl_id	link_name	link
CHEMBL1558216	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1969760	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1608435	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1452290	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1608468	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1969672	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1608483	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1969712	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1303126	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1413232	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1596755	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1321547	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1461459	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1333710	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1422567	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1530824	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1530825	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1452217	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1578809	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL146710	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1303019	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1440527	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1303033	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1519057	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1382998	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1566471	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1519079	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1321615	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1461537	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1343178	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1530883	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1303095	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1479882	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1558242	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1422689	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1361637	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1256364	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1479729	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1491732	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1382925	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL3189449	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1321537	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1321538	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1461473	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1518998	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1422585	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1397162	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1461488	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1519023	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1558179	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1596802	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1596849	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1383018	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1303067	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1479863	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1383034	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL220845	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1452264	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1590736	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1514945	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1422665	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1500993	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1596728	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1422690	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1491676	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1501018	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1395055	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1479752	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1450116	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1590757	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1608484	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1422525	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1608507	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1361516	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL3189786	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL344469	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1530797	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1578797	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1569778	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1422568	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1303005	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1499314	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL317356	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1993993	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1356910	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1478808	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1557190	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1439587	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1529285	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1526851	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1489775	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1301615	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1341646	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1459993	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1557319	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1568180	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1538603	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL275097	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1606756	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1478778	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1595837	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1538616	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1371865	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1487319	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1994048	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1341677	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL3196368	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1595866	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1490015	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1434175	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1331809	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1499440	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1489800	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1994094	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1473369	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1577428	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1499410	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1411473	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1371747	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1606671	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1557263	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1411485	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1487321	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1489906	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1518098	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1320652	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1400469	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1499432	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1538619	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1439692	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1473400	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1371845	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1473401	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1577453	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL577862	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1341682	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1595827	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1381509	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1499399	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1360529	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1301598	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1538591	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1341649	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1316924	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1331797	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL2007077	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1518073	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1557256	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL3196799	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1538612	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1538620	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1538623	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1557286	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1460014	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL432044	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1592429	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1421162	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1538639	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1411537	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1341698	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1360540	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1478827	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1577477	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL3197055	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1450558	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL224916	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1557230	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1439642	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1538657	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1421193	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1557278	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1595939	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1577459	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1477135	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1450389	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1529127	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1499447	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1301630	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1577465	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1341697	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1320546	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1489849	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1460037	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1301644	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1394889	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL260148	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1400404	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1371820	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1421196	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1568282	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1409033	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1499451	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1518091	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1369967	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1421174	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL3211461	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1565714	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1329235	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1996179	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1518018	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1460029	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1460042	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1421172	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1606794	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL579219	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1557246	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1360603	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL3197763	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1577475	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1499465	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1301648	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1538652	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1411406	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1381578	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1436020	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1360658	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1568118	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL3211961	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL3197935	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1529184	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1320547	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1604440	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1595839	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1595877	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1360564	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1606823	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1478855	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1590537	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1371930	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1499516	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1411402	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1341762	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1301692	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1499523	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL2448510	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1301700	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1499529	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1381634	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1529141	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1400356	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1475231	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1529155	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL3198225	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1371753	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1439573	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1538676	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1331885	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1450458	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
CHEMBL1301673	ChEMBL Ref.	https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1614161
